ind,id,PHASE,TOK,IP,BT,NEL,PLTH,RGEO,KAREA,EPS,MEFF,TAUTH,DATE,SHOT,TIME,Q95,ZEFF,AMIN,VOL,POHM,PNBI,DWDIA,DWMHD,PICRH,PECRH,PL,PFLOSS,TAV,LCOULOMB,QCYL5,TAUBOHM,RHOSTAR,BETASTAR,NUSTAR,OMEGACYCL
14501,VU6JZQ,HGELM,AUG,0.0009995003330834232,0.93491619599732,1.628259666674688,1.7119945007591924,0.4885800148186709,0.48489224173948625,-1.1558645358528887,0.6931471805599453,-1.695540611487512,19990520,12253,4.375,1.6370530794670737,2.456,0.5131,13.76,63530.0,5.922e6,,-28650.0,0.0,0.0,6.01e6,398000.0,2708.24429220428,16.171529031256828,1.224610607174298,0.23368725,-4.814727422439001,0.4117190837877987,-3.4722755467297444,1.2735
14502,16STV8,HGELM,AUG,-0.22226893390354896,0.7719583609842352,1.7840632625935846,2.1736147116970854,0.5038010088290262,0.48673782823690076,-1.2220608902040468,0.6931471805599453,-3.087189884042826,19990520,12255,4.6,1.5102803409008818,2.08,0.4876,12.64,144300.0,9.812e6,,-14420.0,0.0,0.0,9.97e6,1.08e6,1113.89976667428,15.205193832416313,1.1616925379976948,0.04937166,-5.045010927525647,0.005004948851798094,-1.5496228525755673,1.082
14503,SIYCM3,HGELM,AUG,0.0,0.9380522236556679,1.554136596649011,1.5933085305042167,0.5019866750987863,0.4643627493556498,-1.213297826286403,0.6931471805599453,-1.9995219185039625,19990520,12256,2.1,1.449503874517775,3.182,0.491,12.5,266700.0,4.975e6,,-98930.0,0.0,0.0,5.34e6,347200.0,2144.14275923471,15.975029830442793,1.101596728463506,0.1729735,-4.890617187857387,0.0977632226185484,-3.1149597891745273,1.2775
14504,FW0F2M,HGELM,AUG,0.0009995003330834232,0.9380522236556679,1.4146388341290332,1.4724720573609429,0.4891933236388768,0.45615822242368254,-1.1560881330547566,0.6931471805599453,-1.7389772837890856,19990520,12256,3.1,1.5750534855722698,2.126,0.5133,13.38,113200.0,4.889e6,128500.0,148800.0,0.0,0.0,4.85e6,368600.0,2489.59498928169,16.19415892758691,1.1966314498680275,0.22445675,-4.86034342168706,0.10764567598269902,-3.543167403752392,1.2775
14505,UUHYY8,HGELM,AUG,0.0009995003330834232,0.9380522236556679,1.508733208312468,1.4906543764441333,0.4891933236388768,0.47000362924573563,-1.1574527886910433,0.6931471805599453,-1.6049480071612483,19990520,12256,3.45,1.6020103966053039,2.13,0.5126,13.53,101300.0,4.913e6,96380.0,154200.0,0.0,0.0,4.86e6,330300.0,2680.56457612366,16.22101913322447,1.209358396832146,0.25664975,-4.822025069686135,0.2756474428954112,-3.5804566232029105,1.2775
14506,A2T0EB,HGELM,AUG,0.001998002662673058,0.9368773654825434,1.716496984727508,1.8870696490323797,0.4879663296199081,0.4855078157817008,-1.154082171128823,0.6931471805599453,-1.8213942743577458,19990520,12256,3.925,1.6438393391514328,2.401,0.5137,13.79,111900.0,7.366e6,343200.0,298000.0,0.0,0.0,7.18e6,501900.0,2559.88282244662,16.071071294909842,1.2291280010606587,0.2064568,-4.846026810109816,0.439694985549592,-3.2763612995058224,1.276
14507,5GMLH2,HGELM,AUG,-0.22289358255900252,0.766397642299538,1.7749523509116736,2.2192034840549946,0.5050087384444258,0.4891933236388768,-1.2275847296951834,0.6931471805599453,-3.114515809543958,19990520,12257,4.5,1.5027431737631374,2.115,0.4855,12.57,142800.0,9.778e6,,-26730.0,0.0,408900.0,1.04e7,1.054e6,1153.33842858013,15.244542845091477,1.149949581284691,0.04777440000000001,-5.017737320548109,0.04180903137348426,-1.6279858219864456,1.076
14508,AX66XO,HSELM,AUG,-0.0003000450090021035,0.6830968447064438,2.2701652017379343,1.6094379124341003,0.49103099643781106,0.43113285485674213,-1.1176416531975122,0.6931471805599453,-2.133686556532232,19990624,12307,4.75,1.4233492690709018,1.311,0.5344,14.17,321800.0,4.971e6,,-78020.0,0.0,0.0,5.37e6,365800.0,972.478347649993,14.826368233077886,1.0053742274658382,0.117216,-5.115685950746301,0.533055290785476,-1.1429186684119779,0.99
14509,HOYUDQ,HGELM,AUG,0.0009995003330834232,0.6830968447064438,2.1627481478062465,1.5602476682433286,0.49774038421733524,0.42787870294506447,-1.1505136706390073,0.6931471805599453,-1.7159101569446171,19990624,12317,3.0,1.346253311582707,1.685,0.5206,13.49,173700.0,4.944e6,80530.0,117800.0,0.0,0.0,5.0e6,234500.0,1591.26008849208,15.372510439257077,0.9399606590202652,0.178002,-4.843306481477657,0.9180719160671349,-2.208425590249349,0.99
14510,EPB40T,HSELM,AUG,-0.0007002451143934259,0.6830968447064438,2.453587966530573,1.5871923034867805,0.49652383905513103,0.43954442176102704,-1.142405827147962,0.6931471805599453,-2.1438734018392247,19990624,12317,4.1,1.383039068399218,1.234,0.5242,13.83,401200.0,4.932e6,45220.0,71390.0,0.0,0.0,5.26e6,374800.0,808.359830579649,14.549816334328835,0.9699382744363357,0.11602799999999999,-5.188834877589537,0.5316375392253831,-0.60144058283967,0.99
